Mountjoy Square Dublin 1,333,2019-02-05apartment-share.csv
Parnell Dublin 1,1440,2019-02-05apartment-share.csv
Charlotte Quay Docks Grand Canal Dock Dublin 4,1440,2019-02-05apartment-share.csv
Stephens Street Lower Dublin 2,960,2019-02-05apartment-share.csv
Smithfield Market Smithfield Dublin 7,725,2019-02-05apartment-share.csv
Heuston South Quarter St. John'S Road West Kilma Kilmainham Dublin 8,790,2019-02-05apartment-share.csv
170 Rathmines Road Lower Rathmines Dublin 6,480,2019-02-05apartment-share.csv
Apartment 98 Sandyford View Blackglen Road Simon'S Sandyford Dublin 18,650,2019-02-05apartment-share.csv
Carmichael Hall St Columbanus Road Windy Arbour Dublin 14,780,2019-02-05apartment-share.csv
Liffey Street West Smithfield Dublin 7,725,2019-02-05apartment-share.csv
Smithfield Market Smithfield Dublin 7,800,2019-02-05apartment-share.csv
75 Pembroke Road Ballsbridge Dublin 4,900,2019-02-05apartment-share.csv
47 The Cedar Parkview Stepaside Dublin 18,725,2019-02-05apartment-share.csv
Camac View Kilmainham Dublin 8,500,2019-02-05apartment-share.csv
Grande Central Rockbrook Sandyford Kilmacud Dublin 18,680,2019-02-05apartment-share.csv
Hanover Riverside Sir John Rogerson'S Quay Grand Canal Dock Dublin 2,1365,2019-02-05apartment-share.csv
Burnell Green Northern Cross Clarehall Dublin 13,680,2019-02-05apartment-share.csv
Camden St Upper Dublin 2,925,2019-02-05apartment-share.csv
The Cubes Beacon South Quarter Sandyford Dublin 18,1100,2019-02-05apartment-share.csv
Ballintyre Ballinteer Avenue Ballinteer Dublin 16,700,2019-02-05apartment-share.csv
Carrington Northwood Avenue Santry Dublin 9,750,2019-02-05apartment-share.csv
Patrick Street Christchurch Dublin 8,1000,2019-02-05apartment-share.csv
Shangan Road Ballymun Dublin 9,600,2019-02-05apartment-share.csv
Denewood Castleknock Dublin 15,638,2019-02-05apartment-share.csv
Eglinton Court Donnybrook Dublin 4,800,2019-02-05apartment-share.csv
Oakcourt Close Palmerstown Dublin 20,800,2019-02-05apartment-share.csv
Cows Lane Old City Temple Bar South City Centre Dublin 2,1000,2019-02-05apartment-share.csv
Larch Hill Coolock Line Santry Dublin 9,450,2019-02-05apartment-share.csv
Trinity Square Lombard Street East Dublin 2,800,2019-02-05apartment-share.csv
18 Longwood Avenue Portobello Dublin Ireland Portobello Dublin 8,400,2019-02-05apartment-share.csv
Bantry Square Blanchardstown Dublin 15,550,2019-02-05apartment-share.csv
Chapel St. Balbriggan Co. Dublin,590,2019-02-05apartment-share.csv
Boroimhe Swords Co. Dublin,460,2019-02-05apartment-share.csv
Forbes Quay Lazer Lane Grand Canal Square Dublin 2,900,2019-02-05apartment-share.csv
Bracken Hill Sandyford Dublin 18,550,2019-02-05apartment-share.csv
Parnell Street Dublin 1,880,2019-02-05apartment-share.csv
212 South Street Rockbrook Sandyford Dublin 18 Kilmacud Co. Dublin,950,2019-02-05apartment-share.csv
The Ashes Elmfield Apartments Leopardstown Dublin 18,1100,2019-02-05apartment-share.csv
15 Woodbrook Crescent Castleknock Dublin 15,620,2019-02-05apartment-share.csv
567 Northcircular Road Dublin 1 Dublin 1,500,2019-02-05apartment-share.csv
Kew Park Lucan Co. Dublin,650,2019-02-05apartment-share.csv
New Seskin Court Arena Whitestown Way Tallaght Dublin 24,850,2019-02-05apartment-share.csv
Smithfield Square Smithfield Dublin 7,800,2019-02-05apartment-share.csv
Mount Sandford Milltown Dublin 6,700,2019-02-05apartment-share.csv
Lidl Rathmines Dublin 06 Rathmines Dublin 6,300,2019-02-05apartment-share.csv
Castleforbes Square Dublin 1,400,2019-02-05apartment-share.csv
Hanover Dock Apartments Grand Canal Dock Dublin 2,950,2019-02-05apartment-share.csv
Hybreasal House Kilmainham Dublin 8,880,2019-02-05apartment-share.csv
Royal Canal Park Ashtown Dublin 7,950,2019-02-05apartment-share.csv
Barrow Street 35 Grand Canal Dock Dublin 2,500,2019-02-05apartment-share.csv
Cassian Court East Ashtown Dublin 15,600,2019-02-05apartment-share.csv
Stratton Grove Lucan Lucan Co. Dublin,780,2019-02-05apartment-share.csv
Clogher Road Crumlin Dublin 12,850,2019-02-05apartment-share.csv
Patrick Street Christchurch Dublin 8,800,2019-02-05apartment-share.csv
The Grange Apartments Brewery Road Stillorgan Co Stillorgan Dublin 18,700,2019-02-05apartment-share.csv
St James Wood Kilmainham Dublin 8,858,2019-02-05apartment-share.csv
Talbot Street Dublin 1,520,2019-02-05apartment-share.csv
50 Bolton Street Dublin 1,750,2019-02-05apartment-share.csv
Custom House Harbour Ifsc Dublin 1,1300,2019-02-05apartment-share.csv
The Links Elm Park Merrion Road Merrion Dublin 4,725,2019-02-05apartment-share.csv
Grafton Hall 40 Aungier Street Dublin 2,600,2019-02-05apartment-share.csv
Rockfield Apartments Dundrum Dundrum Dublin 16,650,2019-02-05apartment-share.csv
Main Street Clongriffin Dublin 13,550,2019-02-05apartment-share.csv
Chapelizod Road Chapelizod Dublin 20,500,2019-02-05apartment-share.csv
Ely Woods Ballyboden Road Rathfarnham Dublin 16,800,2019-02-05apartment-share.csv
Kilcross Rd Sandyford Dublin 18,580,2019-02-05apartment-share.csv
Crosbie House Northbrook Av. Ranelagh Dublin 6,1300,2019-02-05apartment-share.csv
Juliet Square St. Edmund'S Park Lucan Co. Dublin,720,2019-02-05apartment-share.csv
Parnell Street Greeg Court Dublin 1 Dublin 1,550,2019-02-05apartment-share.csv
Ferndale Court Ferndale Rd Rathmichael Co. Dublin,595,2019-02-05apartment-share.csv
Bushy Park House Templeogue Dublin 6W,800,2019-02-05apartment-share.csv
Usher'S Island Dublin 8 Smithfield Dublin 1,560,2019-02-05apartment-share.csv
The Alliance The Gasworks South Lotts Road Ballsbridge Dublin 4,1123,2019-02-05apartment-share.csv
Dorset Street Lower Derrynane Square Dublin 7,1100,2019-02-05apartment-share.csv
The Island Chapelizod Dublin 20,800,2019-02-05apartment-share.csv
Auburn Avenue Castleknock Dublin 15 Castleknock Dublin 15,775,2019-02-05apartment-share.csv
12 Camden Street Lower Dublin 2,440,2019-02-05apartment-share.csv
23 Castleforbes Square Dublin 1,1100,2019-02-05apartment-share.csv
54 The Windmill Sir John Rogerson Quay Dublin 2,500,2019-02-05apartment-share.csv
Springfield Tallaght Dublin 24,650,2019-02-05apartment-share.csv
166 South Central Apartment Rockbrook Sandyford Sandyford Dublin 18,900,2019-02-05apartment-share.csv
Newpark Centre Newtownpark Avenue Blackrock Blackrock Co. Dublin,815,2019-02-05apartment-share.csv
Apartment 19 Weir House Richmond Road 184 Fairview Dublin 3,750,2019-02-05apartment-share.csv
Cedar House Cruagh Wood Stepaside Dublin 18,575,2019-02-05apartment-share.csv
